name,source,complexid,saftype,pri_add,modified,faci_dom,facility_t,b7_sc,placeid,bin,sos,segmentid,borough,created,latitude,longitude,nad83_x,nad83_y,borough_name,facility_t_name,is_test
600 GATEWAY PLAZA,FDNY,0,,1000280.0,2013-05-13,6,7,,18667,1083377,1,9009008,1,2009-05-14,40.71141556192009,-74.01623935087277,298.62715353397044,60.49206545422539,Manhattan,Commercial,False
BRYANT PR/AMERICAS,EMS,4938,,0.0,2020-09-23,1,4,,19165,0,2,34052,1,2009-05-14,40.75365192458151,-73.98470281919376,301.2911941502834,65.18232245794951,Manhattan,Recreational Facility,False
CLV LK PK B STREAM,EMS,501,,0.0,2011-05-13,1,4,,19539,0,1,12445,5,2009-05-14,40.62762639526504,-74.12138766320464,289.7291547286673,51.194494158147506,Staten Island,Recreational Facility,False
ENGINE 64,FDNY,0,,2042132.0,2014-08-13,6,11,,10278,2094870,2,86562,2,2009-05-14,40.832434677662,-73.85088711955393,312.5766537186897,73.9416747537707,Bronx,Public Safety,False
ST SEBASTIANS CATHOLIC ACADEMY,DoITT,0,,32565.0,2018-01-23,4,2,,19130,4437104,2,75364,4,2009-05-14,40.74605459515489,-73.90651741849256,307.89462949590654,64.34275082900261,Queens,Education Facility,True
MIDLAND BEACH PARKING LOT 3,NYPD,0,,0.0,2017-05-25,4,4,,18882,0,1,151925,5,2009-05-14,40.57255575486712,-74.08717262934256,292.61789628276034,45.075651915667926,Staten Island,Recreational Facility,False
BELLEROSE POST OFFICE,EMS,0,,184666.0,2016-10-13,3,8,,18610,4167467,1,155814,4,2009-05-14,40.72720381205551,-73.73018995987313,322.7930973263329,62.280295296615186,Queens,Government Facility (non public safety),False
QUEENS COLL EQUIPMENT & VEHICLES,DCP,412,X,0.0,2021-03-02,7,2,45999344,9705,4439905,2,325723,4,2009-05-14,40.737365957024714,-73.81865617441089,315.3170978736225,63.38953464275757,Queens,Education Facility,False
ST MARYS CEMETERY KRAMER ST,DCP,0,N,0.0,2019-05-29,3,13,54925301,8423,0,1,14275,5,2009-05-14,40.59660453806925,-74.08192874035754,293.0644292916634,47.74575011552523,Staten Island,Miscellaneous,False
LIGHT IN THE DARK CHRISTIAN CENTER,DoITT,0,,202479.0,2016-12-02,3,9,,15831,4181513,2,52528,4,2009-05-14,40.692978737722974,-73.8595091838318,311.87424433638193,58.45409333824117,Queens,Religious Institution,False
WASHINGTON HOUSES BUILDING 13,DCP,360,X,1060069.0,2013-02-28,3,1,12131514,8133,1080680,2,9005763,1,2009-05-14,40.78979623682205,-73.94537926050417,304.60945466397146,69.19742986574272,Manhattan,Residential,True
123 PRECINCT,NYPD,0,N,5120157.0,2018-11-01,1,11,50001701,12850,5088926,2,293197,5,2009-05-14,40.51187776285621,-74.24993557906231,278.81646024632875,38.3641581460109,Staten Island,Public Safety,False
ST NICHOLAS OF MYRA ORTHODOX CHURCH,NYPD,0,,1060900,2016-12-02,1,9,,1627,1005912,2,33111,1,2009-05-14,40.72787004617093,-73.98266740395579,301.4636457208393,62.3193204854038,Manhattan,Religious Institution,True
BROOKLYN NAVY YARD - BUILDING 52,DoITT,513,X,5205479.0,2022-05-02,6,7,32333824,7878,3335171,1,103606,3,2009-05-14,40.70437054018879,-73.97159755067536,302.3996714964532,59.709993123052115,Brooklyn,Commercial,False
MOTT HAVEN 9 B BUILDING 6,DCP,82,X,2000233.0,2017-03-31,3,1,25265513,8499,2000103,2,70186,2,2009-05-14,40.81270616258998,-73.91582434181974,307.1014843711899,71.74353653090029,Bronx,Residential,False
TERENCE D TOLBERT EDUCATION COMPLEX,DOE,0,,5129629.0,2022-03-29,13,2,,14240,1059942,2,340160,1,2009-05-14,40.81990673957918,-73.95679173576029,303.64457706896974,72.54064429733644,Manhattan,Education Facility,False
SQUAD 252,EMS,0,,3105520.0,2014-08-19,9,11,,9639,3079480,1,45346,3,2009-05-14,40.68858585285277,-73.90813402522492,307.7647889044569,57.96082344406468,Brooklyn,Public Safety,False
WEST 50TH STREET EDUCATIONAL CAMPUS,DOE,0,,1025417.0,2022-11-10,13,2,,10127,1083802,2,346566,1,2009-05-14,40.76548034399733,-73.99288589882381,300.6000494939822,66.49576358447237,Manhattan,Education Facility,True
BELNORD HOTEL,NYPD,0,,1029418.0,2019-06-05,4,7,,16178,1033207,2,165929,1,2009-05-14,40.78880907579984,-73.97521198947788,302.0915631315071,69.0866652441903,Manhattan,Commercial,True
ADRIA HOTEL,EMS,0,,152037.0,2016-08-04,4,7,,3101,4138736,1,101108,4,2009-05-14,40.76197180586053,-73.75998032168779,320.2658180881145,66.133886075351,Queens,Commercial,False
STATEN ISLAND ZOO ANIMAL NURSERY,DCP,500,X,5010677.0,2020-07-27,6,4,54988705,14413,5106734,2,160427,5,2009-05-14,40.62469810321179,-74.11484011995233,290.2826955280929,50.868570192841744,Staten Island,Recreational Facility,True
ST JOHNS UNIVERSITY ST JOHN HALL,DoITT,518,X,166753.0,2020-04-08,7,2,46365009,8251,4462480,2,187718,4,2009-05-14,40.72176349440786,-73.79292323366441,317.4947939030569,61.6617341331549,Queens,Education Facility,False
OUR LADY OF FATIMA SCHOOL,EMS,0,,26904.0,2014-12-15,4,2,,12015,4439088,2,76266,4,2009-05-14,40.76161847616748,-73.8886836949134,309.3986115254648,66.07285603506632,Queens,Education Facility,False
LAURELTON LIBRARY,DoITT,0,,312415.0,2013-04-19,2,3,,5645,4281443,,171650,4,2009-05-14,40.67691759212291,-73.74561144581129,321.50650192775885,56.692249921623414,Queens,Cultural Facility,False
QUEENSBORO HILL LIBRARY,DoITT,0,,153610.0,2020-04-07,2,3,,5649,4140176,1,322087,4,2009-05-14,40.74291498678106,-73.82518445360947,314.7644397179674,64.00462271599481,Queens,Cultural Facility,False
PRINCETON CLUB,EMS,0,,1030231.0,2017-11-29,5,3,,10969,1034207,2,34189,1,2009-05-14,40.754714501134906,-73.9812436179303,301.5832886653013,65.30037679245295,Manhattan,Cultural Facility,False
92 ST Y NURSERY SCHOOL,DoITT,0,,1037852.0,2017-12-05,2,5,,10970,1048310,2,37773,1,2009-05-14,40.78293967867342,-73.95277678343045,303.9855042668483,68.43565270442473,Manhattan,Social Services,False
CATHERINE ST SHLTR,EMS,0,,1001354.0,2011-08-08,5,5,,10971,1083359,2,9009052,1,2009-05-14,40.71070135640088,-73.99789773563177,300.1770351603993,60.41262939383175,Manhattan,Social Services,True
RACHEL CARSON INTERMEDIATE SCHOOL,DOE,0,,128578.0,2020-06-09,2,2,,10974,4116436,1,91376,4,2009-05-14,40.74954224445018,-73.82155412087755,315.0695606560552,64.74118578925285,Queens,Education Facility,False
PS 007 KINGSBRIDGE,DOE,0,N,5131130.0,2014-11-24,1,2,20033101,10976,2083564,1,80815,2,2009-05-14,40.88149281953496,-73.90559762693073,307.9561033230414,79.38318145010074,Bronx,Education Facility,False
GRAND OAKS COUNTRY CLUB,NYPD,4578,G,5103317.0,2020-01-17,8,4,51145501,10981,5079727,2,2326,5,2009-05-14,40.55147842435612,-74.20503691185888,282.63206752149625,42.75175028490609,Staten Island,Recreational Facility,False
PS/MS 183 DR RICHARD R GREEN,DOE,0,,338932.0,2020-06-04,2,2,,10993,4303354,1,286110,4,2009-05-14,40.58945867301091,-73.80575067146317,316.44361731794453,46.9672174193475,Queens,Education Facility,False
FRANCIS LEWIS HIGH SCHOOL,DOE,0,,162899.0,2020-06-12,3,2,,10994,4148763,2,156444,4,2009-05-14,40.74093854078718,-73.79342928654076,317.44701741615773,63.7909809725878,Queens,Education Facility,True
PS 13 ROBERTO CLEMENTE,DOE,0,,3114953.0,2020-03-18,1,2,,10999,3085070,1,47528,3,2009-05-14,40.66370225080235,-73.89332030855117,309.0203517982136,55.19898599099051,Brooklyn,Education Facility,False
PS 138 ANNEX,DOE,0,,3038520.0,2019-09-26,14,2,,11016,3031296,2,29757,3,2009-05-14,40.67379160042798,-73.9447925971915,304.66708866979366,56.31535857592045,Brooklyn,Education Facility,False
PS 282 PARK SLOPE,DOE,0,,3024878.0,2020-04-01,10,2,,11021,3019597,2,28921,3,2009-05-14,40.676581684275824,-73.97773684420514,301.8816262409104,56.62395831550489,Brooklyn,Education Facility,True
PORT RICHMOND HIGH SCHOOL,DOE,0,N,5032000,2020-06-18,3,2,50027801,11031,5026076,2,9941,5,2009-05-14,40.63455577679238,-74.14220512120438,287.9691044490513,51.966628789250194,Staten Island,Education Facility,False
STUYVESANT HIGH SCHOOL,DOE,0,N,1000298.0,2020-05-19,3,2,10017101,11032,1084587,2,259614,1,2009-05-14,40.71792992205552,-74.01383027245934,298.8308366111437,61.2154366075421,Manhattan,Education Facility,False
PS 189 BILINGUAL CENTER SCHOOL,DOE,0,,5131536.0,2020-03-30,10,2,,11033,3099537,2,43355,3,2009-05-14,40.66546898314507,-73.92566467545859,306.28510803266556,55.39235068436132,Brooklyn,Education Facility,True
ALEXANDER ROBERTSON SCHOOL,NYPD,0,,9201908.0,2017-10-20,4,2,,11038,1086834,2,308829,1,2009-05-14,40.79129057122523,-73.96551429426675,302.90996537421466,69.36251003531555,Manhattan,Education Facility,True
PS 146 ANN M SHORT,DOE,0,N,1042586.0,2020-05-08,1,2,10021901,11042,1052999,1,9000995,1,2009-05-14,40.789463648031635,-73.93889869789118,305.15644858880194,69.16085747599556,Manhattan,Education Facility,False
PS 32 SAMUEL MILLS SPROLE,DOE,0,,3009239.0,2020-03-18,1,2,,11043,3007326,1,22533,3,2009-05-14,40.680382741285214,-73.99175659184783,300.6962886398284,57.04584942466436,Brooklyn,Education Facility,False
IS 171 ABRAHAM LINCOLN,DOE,0,N,3125608.0,2020-03-27,2,2,30055201,11045,3092456,2,50743,3,2009-05-14,40.68596907422695,-73.86958444538755,311.02380189225806,57.674371375155175,Brooklyn,Education Facility,False
PELHAM PREPARATORY ACADEMY HIGH SCHOOL,DOE,0,,2055253.0,2020-07-02,3,2,,11060,2050179,1,87800,2,2009-05-14,40.86020789101259,-73.86021007026169,311.7853671595378,77.02459352835801,Bronx,Education Facility,False
MS 129 ACADEMY FOR INDEPENDENT LEARNING & LEADERSHIP,DOE,0,N,2023296.0,2020-06-25,2,2,20028501,11065,2012957,2,79006,2,2009-05-14,40.84571502698854,-73.886684820535,309.55530980692515,75.41193354051141,Bronx,Education Facility,False
THE URBAN ASSEMBLY BRONX ACADEMY OF LETTERS,DOE,0,,2001955.0,2020-06-30,12,2,,11078,2000957,1,9008572,2,2009-05-14,40.81337546381754,-73.92608024287242,306.2361078995659,71.81708123015605,Bronx,Education Facility,True
INTERNATIONAL COMMUNITY HIGH SCHOOL,DOE,0,,2000800,2020-06-30,3,2,,11083,2000391,1,70038,2,2009-05-14,40.810241141901216,-73.91807271494733,306.91204003374645,71.46961748263449,Bronx,Education Facility,True
PS 186 WALTER J DAMROSCH SCHOOL,DOE,0,G,2018630.0,2020-07-06,3,2,20029601,11092,2010344,2,9006392,2,2009-05-14,40.83151448669835,-73.89809966678159,308.5945256735581,73.83378208705881,Bronx,Education Facility,False
HIGH SCHOOL FOR VIOLIN & DANCE,DOE,0,N,5130612.0,2020-07-02,3,2,20005401,11095,2004526,2,78107,2,2009-05-14,40.82727908875242,-73.9044287284906,308.06119249585015,73.36284042927777,Bronx,Education Facility,False
PS 011 HIGHBRIDGE,DOE,0,N,2006311.0,2014-11-24,1,2,20021201,11103,2003519,1,71464,2,2009-05-14,40.83980853439293,-73.92573499011752,306.26274874700385,74.75249137601848,Bronx,Education Facility,False
GOTHAM COLLABORATIVE HIGH SCHOOL,DOE,0,N,2036335.0,2020-07-02,3,2,20010201,11105,2022205,2,85325,2,2009-05-14,40.82194254707653,-73.85560796057779,312.18038465407585,72.77586038829303,Bronx,Education Facility,False
HOLY CROSS SCHOOL,EMS,0,,5163899.0,2020-06-19,4,2,,11107,2021482,2,85199,2,2009-05-14,40.81703357136948,-73.86067818261037,311.75352525298865,72.2300284018073,Bronx,Education Facility,True
MS 302 LUISA DESSUS CRUZ,DOE,0,,2009851.0,2020-07-02,2,2,,11110,2005133,1,130779,2,2009-05-14,40.81581019521353,-73.90164334144502,308.2975804966354,72.08948433379337,Bronx,Education Facility,False
MAIMONIDES MEDICAL CENTER,EMS,0,N,3179437.0,2014-07-16,1,10,35818001,11123,3336293,2,21072,3,2009-05-14,40.63976215957344,-73.99899501940874,300.084403273325,52.53501683077606,Brooklyn,Health Services,False
BROOKDALE UNIVERSITY HOSPITAL & MEDICAL CENTER,EMS,0,N,5154897.0,2016-07-20,1,10,32332001,11126,3103615,1,150417,3,2009-05-14,40.6546553231529,-73.91215996815934,307.42825581962035,54.1925821506324,Brooklyn,Health Services,False
HHC HEADQUARTERS,EMS,0,,1002108.0,2013-10-10,1,8,,11132,1001831,1,23577,1,2009-05-14,40.715562717084715,-74.00239341364914,299.797157801706,60.95247387621274,Manhattan,Government Facility (non public safety),False
BETH ISRAEL MEDICAL CENTER - KINGS HIGHWAY DIVISION,EMS,0,,3265142.0,2014-04-01,1,10,,11137,3210431,1,148548,3,2009-05-14,40.61849881663283,-73.94302660600111,304.82039393056186,50.17535844417818,Brooklyn,Health Services,True
BROOKDALE FAMILY CARE CENTER BRISTOL,NYPD,0,,3111080.0,2019-06-03,3,10,,11138,3083040,2,150410,3,2009-05-14,40.65411496666954,-73.90901432505198,307.69435346647634,54.13284871953744,Brooklyn,Health Services,False
GOSPEL BAPTIST CHURCH,EMS,0,,222498.0,2018-12-12,1,9,,4029,4200083,2,56451,4,2009-05-14,40.69314385678916,-73.81891902838169,315.3050467584314,58.47872673618412,Queens,Religious Institution,False
PS 67 MOHEGAN SCHOOL,DOE,0,N,2023636.0,2020-06-19,1,2,20009601,10450,2013142,2,79144,2,2009-05-14,40.84391904210807,-73.88451252040343,309.7387636823039,75.21272862706338,Bronx,Education Facility,False
VILLAGE TEMPLE,NYPD,0,,1011702.0,2018-06-13,3,9,,4126,1009207,1,32784,1,2009-05-14,40.73385404858421,-73.99223166337704,300.65559947823925,62.98371715662447,Manhattan,Religious Institution,False
CENTERLIGHT HEALTHCARE FLUSHING,DoITT,0,,125621.0,2017-12-06,3,5,,12389,4112364,1,91200,4,2009-05-14,40.7623312979878,-73.82878016893835,314.4565288851448,66.16017094452678,Queens,Social Services,True
PS 247 BROOKLYN,DOE,0,N,3202806.0,2020-03-31,1,2,30002101,14243,3157466,2,20245,3,2009-05-14,40.61217569034557,-73.98718758158708,301.0836608896389,49.47170817020993,Brooklyn,Education Facility,False
PS 75 SCHOOL OF RESEARCH & DISCOVERY,DOE,0,N,5131431.0,2020-06-19,1,2,20036101,13420,2006079,2,175681,2,2009-05-14,40.822262720507155,-73.88916082019061,309.3498031573977,72.80729186409455,Bronx,Education Facility,False
PARK ROCK REHAB BUILDING 3,DCP,267,X,3044871.0,2012-10-22,3,1,36935004,6442,3036565,2,9001877,3,2009-05-14,40.67202212650513,-73.92844375720378,306.04951737853463,56.11986344521258,Brooklyn,Residential,False
BRONX CC COMMUNITY HALL,DCP,399,X,0.0,2017-05-12,7,2,21543304,14492,2118439,2,72845,2,2009-05-14,40.858177153503135,-73.91491235081827,307.17352624129666,76.79315943899063,Bronx,Education Facility,False
CYPRESS HILLS CEMETERY,NYPD,0,N,9207543.0,2021-03-17,3,13,33124201,7250,3090744,1,115582,3,2009-05-14,40.68990062915085,-73.87445589248007,310.6113786700057,58.11035875832314,Brooklyn,Miscellaneous,False
CO-OP CITY BUILDING 27,DoITT,515,,2081171.0,2021-06-13,2,1,,8040,2093862,1,334730,2,2009-05-14,40.86321923650579,-73.8234574467826,314.88337877983565,77.36459912670685,Bronx,Residential,False
BIALYSTOKER SYNAGOGUE,NYPD,0,,1004790.0,2018-05-17,2,9,,15460,1079026,1,24555,1,2009-05-14,40.71550466393668,-73.98326355081227,301.4135456735168,60.946159526954226,Manhattan,Religious Institution,True
LATOURETTE GOLF COURSE CLUBHOUSE,DCP,31,X,5156289.0,2020-10-09,10,4,53554802,12813,5141708,2,110659,5,2009-05-14,40.57613638709178,-74.14683725673413,287.5663603938241,45.48001518363562,Staten Island,Recreational Facility,False
ENGINE 290 LADDER 103,EMS,0,,3114258.0,2014-08-11,6,11,,14854,3084622,2,47524,3,2009-05-14,40.66514060648251,-73.8953314596318,308.85009570287957,55.3585061094194,Brooklyn,Public Safety,True
CASTLE HILL HOUSES BUILDING 14,DCP,114,X,2035545.0,2012-12-19,3,1,21852215,17678,2092635,1,9004122,2,2009-05-14,40.817923657669915,-73.84533279424258,313.0479906453547,72.33104448382565,Bronx,Residential,False
BROWNSVILLE HOUSES BUILDING 25,DCP,101,X,3109144.0,2018-08-15,3,1,32348328,13830,3326521,1,43993,3,2009-05-14,40.66468488389642,-73.90725120575368,307.8422235242928,55.30676363216859,Brooklyn,Residential,False
ADVENT HOPE CHURCH,NYPD,0,,1037643.0,2018-02-13,1,9,,15275,1048042,1,166054,1,2009-05-14,40.78075183792412,-73.95604667224866,303.70961473427093,68.19255160663901,Manhattan,Religious Institution,False
COLUMBIA UNIVERSITY MEDICAL CENTER SERVICE BUILDING,DoITT,524,,1055968.0,2017-01-23,1,10,,12795,1084387,2,173672,1,2009-05-14,40.8400020834142,-73.94210383335005,304.8822201640811,74.77294357814866,Manhattan,Health Services,True
INWOOD NURSERY SCHOOL,DoITT,140,,5143600,2013-02-11,2,5,,4363,1080030,1,9004221,1,2009-05-14,40.86010089572205,-73.92249991121784,306.5335948666574,77.00619798202577,Manhattan,Social Services,False
HOLY APOSTLES CHURCH,NYPD,0,,1016741.0,2018-10-18,1,9,,3716,1013463,2,314149,1,2009-05-14,40.749323297428276,-73.99890511648003,300.0918562321189,64.7015227789479,Manhattan,Religious Institution,False
KOLBERT PLAYGROUND,DPR,483,G,0.0,2020-04-17,1,4,37003701,8469,0,2,27170,3,2009-05-14,40.62009830324992,-73.95796133548072,303.55655429576024,50.35226185448076,Brooklyn,Recreational Facility,False
WOODSON HOUSES,NYCHA,384,G,0.0,2018-08-22,3,1,39450501,8300,0,1,9002269,3,2009-05-14,40.664701168592366,-73.90229652767036,308.26118865400167,55.30902745670356,Brooklyn,Residential,False
PS/MS 31 THE WILLIAM LLOYD GARRISON,DOE,0,,2004598.0,2022-11-29,10,2,,10857,2002458,2,348019,2,2009-05-14,40.822723768616015,-73.92142856779513,306.62764523454604,72.8555480984398,Bronx,Education Facility,False
DR EMMETT W BASSETT SCHOOL,DOE,0,N,5130610.0,2020-06-25,1,2,20028201,10861,2025696,1,86283,2,2009-05-14,40.82861599205122,-73.85698515132347,312.06299424181583,73.5167532064314,Bronx,Education Facility,False
JASA WILLIAMSBURG SENIOR CENTER,DoITT,380,,3092611.0,2013-01-02,3,5,,16786,3344974,2,9005127,3,2009-05-14,40.708984790272304,-73.94319564340469,304.7995742532012,60.223562689138284,Brooklyn,Social Services,True
MARKHAM GARDENS BUILDING 20,DCP,502,X,5133930.0,2017-05-02,2,1,53831721,7311,5109862,1,13582,5,2009-05-14,40.638845491143925,-74.11631733093861,290.15979395473084,52.43975598797412,Staten Island,Residential,False
ARMSTRONG I HOUSES BUILDING 4,DCP,2218,X,3062997.0,2013-04-09,3,1,31347005,7466,3322152,1,9003510,3,2009-05-14,40.68883050641224,-73.94888899332027,304.31977049477536,57.9851801333245,Brooklyn,Residential,False
ST LUKES SCHOOL,NYPD,0,,1013258.0,2015-03-03,4,2,,11917,1067305,1,31963,1,2009-05-14,40.73261363144943,-74.00670469026792,299.43301940740025,62.84596365307528,Manhattan,Education Facility,True
MILL BROOK HOUSES BUILDING 7,DCP,245,X,2006455.0,2012-12-31,3,1,25102208,6481,2091267,2,9001692,2,2009-05-14,40.80507069655759,-73.91693312043006,307.00873825853154,70.89553328664958,Bronx,Residential,False
TOWN HALL THEATRE,NYPD,0,,1061372.0,2019-05-22,3,3,,5728,1022615,2,34063,1,2009-05-14,40.756073538635825,-73.98448554729026,301.30949452103584,65.45124236965422,Manhattan,Cultural Facility,False
JEHOVAHS WITNESSES MACOMBS UNIT,NYPD,0,,1052487.0,2017-06-16,1,9,,4229,1081813,2,69146,1,2009-05-14,40.82419060905484,-73.94191516257034,304.89929651656274,73.01709220489289,Manhattan,Religious Institution,False
GLENWOOD HOUSES,NYCHA,171,G,0.0,2017-05-25,3,1,34444001,7923,0,1,9009208,3,2009-05-14,40.63497605408766,-73.92104509020592,306.6787873205554,52.00654449109553,Brooklyn,Residential,False
CESPINO-RUSSO MEMORIAL CIRCLE,DCP,0,N,0.0,2016-03-17,2,13,52256601,18395,0,1,109568,5,2009-05-14,40.58989536044914,-74.06597852198796,294.41399410975805,46.999580652197594,Staten Island,Miscellaneous,True
COLL OF SI OBSERVATORY,DCP,411,X,5125714.0,2014-05-23,7,2,52396310,9542,5107296,1,126557,5,2009-05-14,40.60428988832129,-74.15286574323184,287.06137160602833,48.60722693693341,Staten Island,Education Facility,False
VAN CORTLANDT PARK WEST,EMS,33,,0.0,2020-11-04,1,4,,7064,0,2,176690,2,2009-05-14,40.90315778981525,-73.89418211384913,308.9153541174917,81.79019733523687,Bronx,Recreational Facility,True
PINK HOUSES GARAGE,DCP,272,X,0.0,2012-10-23,3,1,37078026,6239,3324204,2,9003136,3,2009-05-14,40.66808330309102,-73.8665944805637,311.27957706253994,55.68858621159942,Brooklyn,Residential,False
LINDEN HOUSES BUILDING 12,DCP,219,X,3132651.0,2012-10-16,3,1,35634014,7295,3337069,2,9001639,3,2009-05-14,40.65711575262248,-73.88348823331586,309.8527361265578,54.4686338872589,Brooklyn,Residential,False
COLLEGE POINT POST OFFICE,DoITT,0,,109179.0,2016-09-21,3,8,,2845,4098183,1,84676,4,2009-05-14,40.78429004736989,-73.84739054457611,312.88089435704836,68.59575626629777,Queens,Government Facility (non public safety),False
BREVOORT HOUSES BUILDING 8,DCP,95,X,3059412.0,2018-08-22,3,1,32104809,6489,3325168,1,9001063,3,2009-05-14,40.68058092462325,-73.92437282373697,306.3928968173514,57.07058430477792,Brooklyn,Residential,False
LAKESIDE TOWERS,EMS,0,,176503.0,2017-03-08,2,1,,15413,4160990,1,225559,4,2009-05-14,40.760743991169164,-73.75940934989839,320.3144033256231,65.99767169640806,Queens,Residential,False
FRANKLIN PLAZA BUILDING 2 A,DCP,534,X,1041728.0,2017-03-07,2,1,12088203,7284,1080689,2,38079,1,2009-05-14,40.79179122807494,-73.94418237294694,304.7103324102549,69.41903555069453,Manhattan,Residential,False
CLASON POINT GARDENS BLDG 20,DCP,2178,X,2036809.0,2012-12-20,3,1,21997021,7126,2095245,2,9004292,2,2009-05-14,40.82199098461046,-73.87057713784728,310.9175694032262,72.77926568730712,Bronx,Residential,False
