name,latitude,longitude,state_id,state_name,county_fips,population,density,timezone,entity_type,entity_subtype,page_views,is_test
Osborne County,39.3503,-98.7679,KS,Kansas,20141.0,3512.0,,America/Chicago,county,,,False
Baylor County,33.6165,-99.2135,TX,Texas,48023.0,3491.0,,America/Chicago,county,,,False
Roger Mills County,35.6883,-99.6958,OK,Oklahoma,40129.0,3477.0,,America/Chicago,county,,,False
Hemphill County,35.8376,-100.2706,TX,Texas,48211.0,3450.0,,America/Chicago,county,,,False
Tyrrell County,35.8172,-76.209,NC,North Carolina,37177.0,3436.0,,America/New_York,county,,,True
Hanson County,43.6748,-97.7873,SD,South Dakota,46061.0,3429.0,,America/Chicago,county,,,False
Sutton County,30.4984,-100.5382,TX,Texas,48435.0,3417.0,,America/Chicago,county,,,False
Bennett County,43.195,-101.664,SD,South Dakota,46007.0,3411.0,,America/Denver,county,,,False
Foster County,47.4571,-98.883,ND,North Dakota,38031.0,3396.0,,America/Chicago,county,,,False
Nance County,41.3973,-97.9922,NE,Nebraska,31125.0,3389.0,,America/Chicago,county,,,False
Reagan County,31.3661,-101.5231,TX,Texas,48383.0,3363.0,,America/Chicago,county,,,False
Traverse County,45.7722,-96.4716,MN,Minnesota,27155.0,3362.0,,America/Chicago,county,,,False
Upton County,31.3688,-102.0431,TX,Texas,48461.0,3340.0,,America/Chicago,county,,,False
Granite County,46.4045,-113.4403,MT,Montana,30039.0,3333.0,,America/Denver,county,,,False
Hudspeth County,31.4562,-105.3865,TX,Texas,48229.0,3322.0,,America/Denver,county,,,False
Emmons County,46.2851,-100.2387,ND,North Dakota,38029.0,3316.0,,America/Chicago,county,,,True
Coke County,31.8886,-100.53,TX,Texas,48081.0,3288.0,,America/Chicago,county,,,False
Donley County,34.9654,-100.814,TX,Texas,48129.0,3266.0,,America/Chicago,county,,,False
Kinney County,29.3502,-100.418,TX,Texas,48271.0,3199.0,,America/Chicago,county,,,True
Concho County,31.3266,-99.864,TX,Texas,48095.0,3181.0,,America/Chicago,county,,,True
Woodson County,37.8867,-95.7401,KS,Kansas,20207.0,3162.0,,America/Chicago,county,,,False
Shackelford County,32.7359,-99.3541,TX,Texas,48417.0,3145.0,,America/Chicago,county,,,False
Lipscomb County,36.2776,-100.2731,TX,Texas,48295.0,3138.0,,America/Chicago,county,,,False
Fallon County,46.334,-104.4174,MT,Montana,30025.0,3074.0,,America/Denver,county,,,True
Hand County,44.5478,-99.0049,SD,South Dakota,46059.0,3061.0,,America/Chicago,county,,,False
Bowman County,46.1126,-103.5206,ND,North Dakota,38011.0,3024.0,,America/Denver,county,,,False
Stanley County,44.4123,-100.7359,SD,South Dakota,46117.0,2963.0,,America/Denver,county,,,False
Collingsworth County,34.9648,-100.27,TX,Texas,48087.0,2948.0,,America/Chicago,county,,,False
Jewell County,39.7847,-98.2183,KS,Kansas,20089.0,2927.0,,America/Chicago,county,,,False
Glascock County,33.2293,-82.6107,GA,Georgia,13125.0,2903.0,,America/New_York,county,,,False
Real County,29.8318,-99.8222,TX,Texas,48385.0,2852.0,,America/Chicago,county,,,False
Trego County,38.9143,-99.8728,KS,Kansas,20195.0,2825.0,,America/Chicago,county,,,False
Gove County,38.9161,-100.483,KS,Kansas,20063.0,2774.0,,America/Chicago,county,,,False
Ness County,38.4794,-99.9162,KS,Kansas,20135.0,2717.0,,America/Chicago,county,,,False
Aurora County,43.718,-98.5616,SD,South Dakota,46003.0,2649.0,,America/Chicago,county,,,False
Hitchcock County,40.1763,-101.0423,NE,Nebraska,31087.0,2630.0,,America/Chicago,county,,,False
Cochran County,33.6042,-102.8285,TX,Texas,48079.0,2553.0,,America/Chicago,county,,,False
Schleicher County,30.8974,-100.5383,TX,Texas,48413.0,2547.0,,America/Chicago,county,,,True
Harmon County,34.7441,-99.8462,OK,Oklahoma,40057.0,2540.0,,America/Chicago,county,,,False
Rawlins County,39.7852,-101.0765,KS,Kansas,20153.0,2531.0,,America/Chicago,county,,,False
Frontier County,40.5301,-100.3942,NE,Nebraska,31063.0,2512.0,,America/Chicago,county,,,False
Rich County,41.6323,-111.2445,UT,Utah,49033.0,2507.0,,America/Denver,county,,,False
Hettinger County,46.4325,-102.4603,ND,North Dakota,38041.0,2502.0,,America/Denver,county,,,False
Niobrara County,43.0564,-104.4754,WY,Wyoming,56027.0,2486.0,,America/Denver,county,,,True
Ziebach County,44.9804,-101.6658,SD,South Dakota,46137.0,2479.0,,America/Denver,county,,,False
Kidder County,46.9801,-99.7801,ND,North Dakota,38043.0,2397.0,,America/Chicago,county,,,True
Sanborn County,44.0234,-98.0913,SD,South Dakota,46111.0,2371.0,,America/Chicago,county,,,False
Miner County,44.0219,-97.6102,SD,South Dakota,46097.0,2293.0,,America/Chicago,county,,,False
Dolores County,37.7517,-108.5174,CO,Colorado,8033.0,2288.0,,America/Denver,county,,,False
Cimarron County,36.7483,-102.5178,OK,Oklahoma,40025.0,2271.0,,America/Chicago,county,,,False
Griggs County,47.4573,-98.237,ND,North Dakota,38039.0,2242.0,,America/Chicago,county,,,True
Culberson County,31.447,-104.5173,TX,Texas,48109.0,2209.0,,America/Chicago,county,,,True
Divide County,48.8149,-103.4872,ND,North Dakota,38023.0,2196.0,,America/Chicago,county,,,False
Towner County,48.6855,-99.2457,ND,North Dakota,38095.0,2190.0,,America/Chicago,county,,,False
Faulk County,45.071,-99.1453,SD,South Dakota,46049.0,2157.0,,America/Chicago,county,,,False
Wheatland County,46.4663,-109.8446,MT,Montana,30107.0,2082.0,,America/Denver,county,,,False
Keweenaw County,47.6279,-88.4346,MI,Michigan,26083.0,2052.0,,America/Detroit,county,,,False
Judith Basin County,47.0454,-110.266,MT,Montana,30045.0,2004.0,,America/Denver,county,,,False
Gilliam County,45.3783,-120.2108,OR,Oregon,41021.0,1954.0,,America/Los_Angeles,county,,,False
Meagher County,46.5982,-110.8857,MT,Montana,30059.0,1932.0,,America/Denver,county,,,False
Mellette County,43.5813,-100.76,SD,South Dakota,46095.0,1916.0,,America/Chicago,county,,,False
Dundy County,40.1762,-101.6879,NE,Nebraska,31057.0,1900.0,,America/Denver,county,,,False
De Baca County,34.3425,-104.412,NM,New Mexico,35011.0,1873.0,,America/Denver,county,,,False
Haakon County,44.2944,-101.5399,SD,South Dakota,46055.0,1868.0,,America/Denver,county,,,False
Hodgeman County,38.0875,-99.8979,KS,Kansas,20083.0,1851.0,,America/Chicago,county,,,False
Oliver County,47.1153,-101.3403,ND,North Dakota,38065.0,1850.0,,America/North_Dakota/Center,county,,,False
Golden Valley County,46.9402,-103.8466,ND,North Dakota,38033.0,1812.0,,America/Denver,county,,,True
Jerauld County,44.0663,-98.6297,SD,South Dakota,46073.0,1811.0,,America/Chicago,county,,,False
Gosper County,40.5148,-99.8307,NE,Nebraska,31073.0,1811.0,,America/Chicago,county,,,True
Piute County,38.3367,-112.1274,UT,Utah,49031.0,1809.0,,America/Denver,county,,,True
McCone County,47.6452,-105.7954,MT,Montana,30055.0,1805.0,,America/Denver,county,,,False
Powder River County,45.395,-105.6302,MT,Montana,30075.0,1759.0,,America/Denver,county,,,False
Daniels County,48.7838,-105.5485,MT,Montana,30019.0,1739.0,,America/Denver,county,,,False
Garden County,41.6194,-102.3354,NE,Nebraska,31069.0,1726.0,,America/Denver,county,,,False
Eureka County,39.9838,-116.2686,NV,Nevada,32011.0,1603.0,,America/Los_Angeles,county,,,False
Taliaferro County,33.5661,-82.8788,GA,Georgia,13265.0,1574.0,,America/New_York,county,,,False
Dickens County,33.6165,-100.7789,TX,Texas,48125.0,1569.0,,America/Chicago,county,,,False
Cottle County,34.0776,-100.2788,TX,Texas,48101.0,1560.0,,America/Chicago,county,,,True
Irion County,31.3039,-100.9824,TX,Texas,48235.0,1555.0,,America/Chicago,county,,,False
Wallace County,38.9167,-101.7636,KS,Kansas,20199.0,1529.0,,America/Denver,county,,,False
Throckmorton County,33.1775,-99.2124,TX,Texas,48447.0,1426.0,,America/Chicago,county,,,False
Sterling County,31.8278,-101.0501,TX,Texas,48431.0,1391.0,,America/Chicago,county,,,True
Stonewall County,33.1792,-100.2534,TX,Texas,48433.0,1358.0,,America/Chicago,county,,,False
Alpine County,38.5972,-119.8207,CA,California,6003.0,1344.0,,America/Los_Angeles,county,,,False
Sully County,44.7156,-100.1322,SD,South Dakota,46119.0,1279.0,,America/Chicago,county,,,False
Motley County,34.0741,-100.7798,TX,Texas,48345.0,1269.0,,America/Chicago,county,,,False
Briscoe County,34.5303,-101.2085,TX,Texas,48045.0,1266.0,,America/Chicago,county,,,False
Glasscock County,31.8694,-101.5208,TX,Texas,48173.0,1221.0,,America/Chicago,county,,,False
Harding County,45.5803,-103.4958,SD,South Dakota,46063.0,1179.0,,America/Denver,county,,,True
Issaquena County,32.7414,-90.9892,MS,Mississippi,28055.0,1111.0,,America/Chicago,county,,,False
Foard County,33.9746,-99.778,TX,Texas,48155.0,1087.0,,America/Chicago,county,,,False
Camas County,43.4633,-114.8058,ID,Idaho,16025.0,1044.0,,America/Boise,county,,,False
Wibaux County,46.9653,-104.249,MT,Montana,30109.0,1018.0,,America/Denver,county,,,False
Esmeralda County,37.7846,-117.6323,NV,Nevada,32009.0,987.0,,America/Los_Angeles,county,,,False
Keya Paha County,42.8789,-99.7124,NE,Nebraska,31103.0,946.0,,America/Chicago,county,,,True
Hayes County,40.5248,-101.0619,NE,Nebraska,31085.0,891.0,,America/Chicago,county,,,True
Hinsdale County,37.8213,-107.3003,CO,Colorado,8053.0,858.0,,America/Denver,county,,,False
Billings County,47.0236,-103.3763,ND,North Dakota,38007.0,839.0,,America/Denver,county,,,False
Slope County,46.4472,-103.4599,ND,North Dakota,38087.0,775.0,,America/Denver,county,,,False
McMullen County,28.3526,-98.5678,TX,Texas,48311.0,729.0,,America/Chicago,county,,,True
Hooker County,41.916,-101.1353,NE,Nebraska,31091.0,714.0,,America/Denver,county,,,False
Treasure County,46.2115,-107.2716,MT,Montana,30103.0,693.0,,America/Denver,county,,,False
Loup County,41.9138,-99.4544,NE,Nebraska,31115.0,665.0,,America/Chicago,county,,,False
Banner County,41.546,-103.7105,NE,Nebraska,31007.0,605.0,,America/Denver,county,,,False
Daggett County,40.8873,-109.5077,UT,Utah,49009.0,564.0,,America/Denver,county,,,True
Borden County,32.7436,-101.4317,TX,Texas,48033.0,550.0,,America/Chicago,county,,,False
Arthur County,41.569,-101.6958,NE,Nebraska,31005.0,472.0,,America/Denver,county,,,True
Petroleum County,47.1175,-108.2502,MT,Montana,30069.0,434.0,,America/Denver,county,,,True
Kenedy County,26.9285,-97.7017,TX,Texas,48261.0,169.0,,America/Chicago,county,,,False
Loving County,31.8493,-103.58,TX,Texas,48301.0,83.0,,America/Chicago,county,,,False
Ford Rotunda,42.3121,-83.1767,MI,Michigan,,,,America/Detroit,structure,AmusementParkAttraction,40773.0,True
Cyclorama Building at Gettysburg,39.8158,-77.2341,PA,Pennsylvania,,,,America/New_York,structure,Bridge,18239.0,False
Krazy Kat Klub,38.904,-77.031,DC,District of Columbia,,,,America/New_York,structure,Restaurant,9552.0,False
Mammy's Cupboard,31.4781,-91.3714,MS,Mississippi,,,,America/Chicago,structure,Restaurant,26598.0,False
Sundial St. Pete,27.7742,-82.6347,FL,Florida,,,,America/New_York,structure,ShoppingMall,6775.0,True
Rend Lake,38.0367,-88.9667,IL,Illinois,,,,America/Chicago,structure,Airport,29508.0,False
Fort Beauregard,31.7744,-91.8207,LA,Louisiana,,,,America/Chicago,structure,MilitaryStructure,6378.0,True
"Landmark Theatre (Syracuse, New York)",43.0474,-76.1526,NY,New York,,,,America/New_York,structure,Cinema,14093.0,False
"Proctor's Theatre (Schenectady, New York)",42.8122,-73.9419,NY,New York,,,,America/New_York,structure,Cinema,17761.0,True
Warner Centre,40.4401,-79.9995,PA,Pennsylvania,,,,America/New_York,structure,Cinema,5855.0,True
Warner Grand Theatre,33.7386,-118.291,CA,California,,,,America/Los_Angeles,structure,Cinema,9191.0,False
"Warner Theatre (Erie, Pennsylvania)",42.1272,-80.0833,PA,Pennsylvania,,,,America/New_York,structure,Cinema,8304.0,True
Fox Performing Arts Center,33.9839,-117.375,CA,California,,,,America/Los_Angeles,structure,Cinema,22791.0,False
"Fox Theatre (Fullerton, California)",33.8744,-117.924,CA,California,,,,America/Los_Angeles,structure,Cinema,8203.0,True
California Theatre (San Bernardino),34.1064,-117.295,CA,California,,,,America/Los_Angeles,structure,Cinema,11905.0,False
Parkway Theatre (Baltimore),39.3106,-76.6169,MD,Maryland,,,,America/New_York,structure,Cinema,9559.0,False
Harris Theater (Pittsburgh),40.443,-79.9987,PA,Pennsylvania,,,,America/New_York,structure,Cinema,5054.0,False
Embassy Theatre (Fort Wayne),41.0756,-85.14,IN,Indiana,,,,America/Indiana/Indianapolis,structure,Cinema,11783.0,False
"Riviera Theatre (North Tonawanda, New York)",43.0239,-78.8772,NY,New York,,,,America/New_York,structure,Cinema,8365.0,True
"Ritz (Austin, Texas)",30.2673,-97.7396,TX,Texas,,,,America/Chicago,structure,Cinema,5309.0,False
Peery's Egyptian Theater,41.2218,-111.971,UT,Utah,,,,America/Denver,structure,Cinema,7334.0,False
Benedum Center,40.4428,-79.9997,PA,Pennsylvania,,,,America/New_York,structure,Cinema,55603.0,False
Fox Tucson Theatre,32.2236,-110.972,AZ,Arizona,,,,America/Phoenix,structure,Cinema,22511.0,False
West Point Jewish Chapel,41.3928,-73.9625,NY,New York,,,,America/New_York,structure,ReligiousBuilding,5989.0,False
James R. Thompson Center,41.8853,-87.6317,IL,Illinois,,,,America/Chicago,structure,Museum,86360.0,True
UCCU Center,40.2787,-111.717,UT,Utah,,,,America/Denver,structure,Stadium,14727.0,False
Williams Tower,29.7372,-95.4614,TX,Texas,,,,America/Chicago,structure,Stadium,117551.0,False
Nashville Municipal Auditorium,36.1676,-86.7822,TN,Tennessee,,,,America/Chicago,structure,Stadium,61301.0,False
Worcester Memorial Auditorium,42.2718,-71.801,MA,Massachusetts,,,,America/New_York,structure,Stadium,8991.0,False
Curtis Culwell Center,32.9596,-96.6419,TX,Texas,,,,America/Chicago,structure,Stadium,20304.0,False
Hyatt Regency Phoenix,33.4499,-112.072,AZ,Arizona,,,,America/Phoenix,structure,Hotel,12552.0,False
Hotel Roanoke,37.2745,-79.9394,VA,Virginia,,,,America/New_York,structure,Hotel,28802.0,False
San Dimas Hotel,34.1075,-117.806,CA,California,,,,America/Los_Angeles,structure,Hotel,6118.0,False
The Beverly Hills Hotel,34.0814,-118.414,CA,California,,,,America/Los_Angeles,structure,Hotel,400207.0,False
The Greenbrier,37.7854,-80.3083,WV,West Virginia,,,,America/New_York,structure,Hotel,599427.0,False
Whitney Peak Hotel,39.528,-119.814,NV,Nevada,,,,America/Los_Angeles,structure,Hotel,14242.0,False
The Mark Hotel,40.7752,-73.9634,NY,New York,,,,America/New_York,structure,Hotel,33729.0,False
Morosco Theatre,40.758,-73.9857,NY,New York,,,,America/New_York,structure,Theatre,23361.0,False
Gaiety Theatre (New York City),40.7585,-73.9854,NY,New York,,,,America/New_York,structure,Theatre,5564.0,False
Performing Garage,40.7223,-74.003,NY,New York,,,,America/New_York,structure,Theatre,8116.0,False
Astor Place Theatre,40.7293,-73.9922,NY,New York,,,,America/New_York,structure,Theatre,24530.0,True
Astor Theatre (New York City),40.758,-73.9856,NY,New York,,,,America/New_York,structure,Theatre,10539.0,False
Charles Playhouse,42.35,-71.0661,MA,Massachusetts,,,,America/New_York,structure,Theatre,12561.0,False
John Golden Theatre,40.7588,-73.9879,NY,New York,,,,America/New_York,structure,Theatre,63073.0,False
Shubert Theatre (New Haven),41.3065,-72.9291,CT,Connecticut,,,,America/New_York,structure,Theatre,11370.0,False
Long Wharf Theatre,41.2941,-72.9227,CT,Connecticut,,,,America/New_York,structure,Theatre,12856.0,False
Eugene O'Neill Theater Center,41.3103,-72.1097,CT,Connecticut,,,,America/New_York,structure,Theatre,67718.0,True
Ford's Theatre,38.8967,-77.0257,DC,District of Columbia,,,,America/New_York,structure,Theatre,415106.0,True
North Shore Music Theatre,42.5758,-70.8697,MA,Massachusetts,,,,America/New_York,structure,Theatre,41359.0,False
Paper Mill Playhouse,40.7278,-74.3092,NJ,New Jersey,,,,America/New_York,structure,Theatre,80102.0,False
Paradise Theater (Bronx),40.8603,-73.8984,NY,New York,,,,America/New_York,structure,Theatre,23699.0,True
Pasadena Playhouse,34.1451,-118.137,CA,California,,,,America/Los_Angeles,structure,Theatre,130183.0,False
HERE Arts Center,40.7251,-74.0048,NY,New York,,,,America/New_York,structure,Theatre,8005.0,True
Harrison Opera House,36.8583,-76.29,VA,Virginia,,,,America/New_York,structure,Theatre,8190.0,True
La Comedia Dinner Theatre,39.5622,-84.2592,OH,Ohio,,,,America/New_York,structure,Theatre,5236.0,False
New York Theatre Workshop,40.7267,-73.99,NY,New York,,,,America/New_York,structure,Theatre,42317.0,True
"Orpheum Theatre (Phoenix, Arizona)",33.4491,-112.076,AZ,Arizona,,,,America/Phoenix,structure,Theatre,18960.0,False
Second Stage Theater,40.7582,-73.9896,NY,New York,,,,America/New_York,structure,Theatre,29731.0,False
Yale Repertory Theatre,41.3083,-72.9315,CT,Connecticut,,,,America/New_York,structure,Theatre,21411.0,False
New York City Center,40.7639,-73.9794,NY,New York,,,,America/New_York,structure,Theatre,72887.0,False
South Coast Repertory,33.6921,-117.882,CA,California,,,,America/Los_Angeles,structure,Theatre,15501.0,False
Victoria Theatre (Hammerstein's),40.7561,-73.987,NY,New York,,,,America/New_York,structure,Theatre,7885.0,False
Guthrie Theater,44.9781,-93.2553,MN,Minnesota,,,,America/Chicago,structure,Theatre,95802.0,False
In the Heart of the Beast Puppet and Mask Theatre,44.9486,-93.2536,MN,Minnesota,,,,America/Chicago,structure,Theatre,10203.0,False
Playwrights Horizons,40.7586,-73.9936,NY,New York,,,,America/New_York,structure,Theatre,27063.0,False
